solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00022608041763305664,0.020691625773906708,true,3,-1,2,6,res_kanto11.gml
0.0004581660032272339,0.03283146768808365,true,6,-1,4,6,res_kanto11.gml
0.0006633922457695007,0.0410919114947319,true,9,-1,6,6,res_kanto11.gml
0.000679701566696167,0.03579118102788925,true,9,-1,8,6,res_kanto11.gml
0.0021961182355880737,0.05419986695051193,true,682,-1,10,6,res_kanto11.gml
0.02488754689693451,0.10938006639480591,true,490,-1,12,6,res_kanto11.gml
0.09031124413013458,0.23152490705251694,true,272,-1,14,6,res_kanto11.gml
0.15404756367206573,0.30208855867385864,true,691,-1,16,6,res_kanto11.gml
0.15162678807973862,0.3024415969848633,true,655,-1,18,6,res_kanto11.gml
0.44016655534505844,0.9021641165018082,true,1332,-1,20,6,res_kanto11.gml
7.363673463463783,9.973135009407997,true,22843,-1,22,6,res_kanto11.gml
271.35939449071884,274.83518467098475,true,675780,-1,24,6,res_kanto11.gml
236.89647837728262,242.72823126614094,true,492848,-1,26,6,res_kanto11.gml
7.8236499428749084,13.666268393397331,true,59001,-1,28,6,res_kanto11.gml
5.58920282125473,11.699704058468342,true,19933,-1,30,6,res_kanto11.gml
2876.3344515413046,2891.171486839652,true,1630809,-1,32,6,res_kanto11.gml
18.04022605717182,22.890988521277905,true,51215,-1,34,6,res_kanto11.gml
3579.732718884945,3588.733718663454,true,1959790,-1,36,6,res_kanto11.gml
