solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00021314620971679688,0.019091464579105377,true,3,-1,2,7,res_kanto11.gml
0.00048216432332992554,0.08071533590555191,true,4,-1,4,7,res_kanto11.gml
0.00048376619815826416,0.03311341255903244,true,4,-1,6,7,res_kanto11.gml
0.0013517066836357117,0.06218615919351578,true,141,-1,8,7,res_kanto11.gml
0.002916984260082245,0.08834504336118698,true,192,-1,10,7,res_kanto11.gml
0.08018981665372849,0.22904672473669052,true,358,-1,12,7,res_kanto11.gml
0.09801281243562698,0.26037292182445526,true,252,-1,14,7,res_kanto11.gml
0.1257816106081009,0.2968194931745529,true,337,-1,16,7,res_kanto11.gml
0.3619510605931282,0.7784338220953941,true,1491,-1,18,7,res_kanto11.gml
4.963669613003731,6.179448828101158,true,23226,-1,20,7,res_kanto11.gml
7.826645769178867,12.977744944393635,true,10338,-1,22,7,res_kanto11.gml
133.89988299831748,141.68405997008085,true,132737,-1,24,7,res_kanto11.gml
5.558571100234985,10.041636563837528,true,19790,-1,26,7,res_kanto11.gml
453.8676310069859,460.1783183813095,true,636741,-1,28,7,res_kanto11.gml
2141.5397063568234,2152.563086591661,true,1438695,-1,30,7,res_kanto11.gml
1197.2663785740733,1210.220580674708,true,636606,-1,32,7,res_kanto11.gml
16.20159401744604,31.7449566796422,true,34475,-1,34,7,res_kanto11.gml
2062.1284212991595,2068.337829440832,true,2480561,-1,36,7,res_kanto11.gml
