solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.000180169939994812,0.018042556941509247,true,3,-1,2,4,res_kanto11.gml
0.0003876239061355591,0.03219849616289139,true,3,-1,4,4,res_kanto11.gml
0.0006449595093727112,0.044516757130622864,true,6,-1,6,4,res_kanto11.gml
0.0006604194641113281,0.03743857890367508,true,6,-1,8,4,res_kanto11.gml
0.0010774657130241394,0.044509872794151306,true,8,-1,10,4,res_kanto11.gml
0.0010695978999137878,0.046806640923023224,true,14,-1,12,4,res_kanto11.gml
0.028703145682811737,0.09664487093687057,true,120,-1,14,4,res_kanto11.gml
0.04095614701509476,0.09682618826627731,true,66,-1,16,4,res_kanto11.gml
0.07106781750917435,0.1406950131058693,true,92,-1,18,4,res_kanto11.gml
0.07276199012994766,0.13566714525222778,true,103,-1,20,4,res_kanto11.gml
0.09062599390745163,0.19876757264137268,true,161,-1,22,4,res_kanto11.gml
0.09413477033376694,0.2521442100405693,true,225,-1,24,4,res_kanto11.gml
0.12242675572633743,0.29977117478847504,true,227,-1,26,4,res_kanto11.gml
0.13672177493572235,0.3299437165260315,true,365,-1,28,4,res_kanto11.gml
1.0297565907239914,1.3983805775642395,true,972,-1,30,4,res_kanto11.gml
1.5650561973452568,1.9257183372974396,true,4237,-1,32,4,res_kanto11.gml
1.9467963129281998,2.454166039824486,true,4277,-1,34,4,res_kanto11.gml
2.2432921305298805,2.724498927593231,true,3039,-1,36,4,res_kanto11.gml
4.020607501268387,4.548160828649998,true,2090,-1,38,4,res_kanto11.gml
3.4668166413903236,7.275542564690113,true,4801,-1,40,4,res_kanto11.gml
8.191655732691288,18.575661703944206,true,6592,-1,42,4,res_kanto11.gml
13.658012963831425,22.32210887223482,true,3629,-1,44,4,res_kanto11.gml
