solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00022532790899276733,0.02006460726261139,true,3,-1,2,6,res_kanto11.gml
0.00027486681938171387,0.022083908319473267,true,5,-1,4,6,res_kanto11.gml
0.0006112977862358093,0.05309846252202988,true,4,-1,6,6,res_kanto11.gml
0.0008972510695457458,0.05739910155534744,true,10,-1,8,6,res_kanto11.gml
0.001025475561618805,0.04407872259616852,true,16,-1,10,6,res_kanto11.gml
0.025197312235832214,0.09036289155483246,true,56,-1,12,6,res_kanto11.gml
0.037457652390003204,0.11238434910774231,true,67,-1,14,6,res_kanto11.gml
0.0640571340918541,0.19736656546592712,true,219,-1,16,6,res_kanto11.gml
0.10052173584699631,0.3403404876589775,true,724,-1,18,6,res_kanto11.gml
0.17797718942165375,0.3520089462399483,true,441,-1,20,6,res_kanto11.gml
0.1320895329117775,0.3475186675786972,true,375,-1,22,6,res_kanto11.gml
1.1508060693740845,1.632547177374363,true,1762,-1,24,6,res_kanto11.gml
1.6258938759565353,3.6030912324786186,true,1819,-1,26,6,res_kanto11.gml
2.5949312895536423,4.900945223867893,true,8755,-1,28,6,res_kanto11.gml
3.797380566596985,5.904396876692772,true,33173,-1,30,6,res_kanto11.gml
3.0183397382497787,6.054666519165039,true,3880,-1,32,6,res_kanto11.gml
31.168913304805756,60.71725466102362,true,31082,-1,34,6,res_kanto11.gml
61.57931923866272,73.05246792733669,true,83719,-1,36,6,res_kanto11.gml
148.67224588990211,156.44480904191732,true,69996,-1,38,6,res_kanto11.gml
108.18403550237417,117.37394302338362,true,103713,-1,40,6,res_kanto11.gml
278.4707528501749,288.86681309342384,true,40054,-1,42,6,res_kanto11.gml
282.9691858962178,359.9096716120839,true,66925,-1,44,6,res_kanto11.gml
