solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00021091848611831665,0.01814011111855507,true,3,-1,2,4,res_kanto11.gml
0.00035854801535606384,0.03278050571680069,true,3,-1,4,4,res_kanto11.gml
0.00049537792801857,0.03689851611852646,true,6,-1,6,4,res_kanto11.gml
0.0006857961416244507,0.0408940464258194,true,6,-1,8,4,res_kanto11.gml
0.0008092597126960754,0.038878705352544785,true,8,-1,10,4,res_kanto11.gml
0.0009032487869262695,0.0481322780251503,true,14,-1,12,4,res_kanto11.gml
0.025677118450403214,0.08837993070483208,true,120,-1,14,4,res_kanto11.gml
0.04477051645517349,0.11471781134605408,true,66,-1,16,4,res_kanto11.gml
0.06837043166160583,0.13295568525791168,true,92,-1,18,4,res_kanto11.gml
0.07645579427480698,0.14734229445457458,true,103,-1,20,4,res_kanto11.gml
0.06954406946897507,0.16890817880630493,true,161,-1,22,4,res_kanto11.gml
0.09299489855766296,0.24163883924484253,true,225,-1,24,4,res_kanto11.gml
0.11769325286149979,0.26761873066425323,true,227,-1,26,4,res_kanto11.gml
0.13555238395929337,0.30301202833652496,true,365,-1,28,4,res_kanto11.gml
1.031825728714466,1.416790209710598,true,972,-1,30,4,res_kanto11.gml
1.6050455048680305,2.0217762142419815,true,4237,-1,32,4,res_kanto11.gml
2.129697196185589,2.6789581179618835,true,4277,-1,34,4,res_kanto11.gml
2.2802748307585716,2.7763255164027214,true,3039,-1,36,4,res_kanto11.gml
4.095985293388367,4.647454112768173,true,2090,-1,38,4,res_kanto11.gml
3.4174197390675545,7.3592339009046555,true,4801,-1,40,4,res_kanto11.gml
8.11571130901575,18.242514699697495,true,6592,-1,42,4,res_kanto11.gml
14.441278100013733,22.844107665121555,true,3629,-1,44,4,res_kanto11.gml
