solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00020961463451385498,0.02086670696735382,true,3,-1,2,10,res_dt.gml
0.00047354400157928467,0.038425981998443604,true,4,-1,4,10,res_dt.gml
0.000627368688583374,0.04244532436132431,true,4,-1,6,10,res_dt.gml
0.001782882958650589,0.06690209358930588,true,196,-1,8,10,res_dt.gml
0.002206243574619293,0.05335821211338043,true,362,-1,10,10,res_dt.gml
0.0256284698843956,0.09515511989593506,true,52,-1,12,10,res_dt.gml
0.025917306542396545,0.09364113956689835,true,138,-1,14,10,res_dt.gml
0.0342349112033844,0.13199146836996078,true,2983,-1,16,10,res_dt.gml
0.07028414309024811,0.22929930686950684,true,188,-1,18,10,res_dt.gml
0.08134634792804718,0.255316898226738,true,361,-1,20,10,res_dt.gml
0.09003594517707825,0.27528557926416397,true,498,-1,22,10,res_dt.gml
0.0876653641462326,0.28099221736192703,true,534,-1,24,10,res_dt.gml
0.15247340127825737,0.41353609785437584,true,1127,-1,26,10,res_dt.gml
0.21917202323675156,0.4575025588274002,true,1125,-1,28,10,res_dt.gml
0.22156855836510658,0.5150667317211628,true,1611,-1,30,10,res_dt.gml
8.077031392604113,8.738313663750887,true,6138,-1,32,10,res_dt.gml
7.735628332942724,8.4840577095747,true,51692,-1,34,10,res_dt.gml
18.469681315124035,35.9932792596519,true,8778,-1,36,10,res_dt.gml
34.14390791580081,44.10787047073245,true,13063,-1,38,10,res_dt.gml
23.257383823394775,28.93254294246435,true,67045,-1,40,10,res_dt.gml
25.774816766381264,32.60358186811209,true,65539,-1,42,10,res_dt.gml
540.4692738950253,548.1784762367606,true,330632,-1,44,10,res_dt.gml
