solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00021446123719215393,0.020965609699487686,true,3,-1,2,8,res_dt.gml
0.0005038827657699585,0.04401687905192375,true,4,-1,4,8,res_dt.gml
0.001299586147069931,0.06622575595974922,true,41,-1,6,8,res_dt.gml
0.0018810220062732697,0.07697625085711479,true,108,-1,8,8,res_dt.gml
0.0029749535024166107,0.07355155050754547,true,310,-1,10,8,res_dt.gml
0.02690429985523224,0.1425236389040947,true,1178,-1,12,8,res_dt.gml
0.0992087610065937,0.2894330471754074,true,659,-1,14,8,res_dt.gml
0.1474647969007492,0.3543674051761627,true,484,-1,16,8,res_dt.gml
0.35120392590761185,0.623589925467968,true,1301,-1,18,8,res_dt.gml
0.30669693648815155,0.7113759592175484,true,848,-1,20,8,res_dt.gml
0.5856226235628128,0.8687766864895821,true,945,-1,22,8,res_dt.gml
0.7270951271057129,1.0164827480912209,true,1696,-1,24,8,res_dt.gml
1.4432600885629654,2.6397941634058952,true,3264,-1,26,8,res_dt.gml
3.470430001616478,10.544040724635124,true,7384,-1,28,8,res_dt.gml
16.083327494561672,35.39602820575237,true,27040,-1,30,8,res_dt.gml
100.46499805152416,111.23194274306297,true,509448,-1,32,8,res_dt.gml
77.47257688641548,84.97381996363401,true,253544,-1,34,8,res_dt.gml
