solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
4.119566336274147,7.649595275521278,true,19933,-1,30,1,res_kanto11.gml
13.551350444555283,17.139500200748444,true,51215,-1,34,1,res_kanto11.gml
