solve time,constraint time,all time,satisfiable,demands,slots,graph
4.7549846693873405,339.3017673641443,344.05675203353167,true,10,320,res_dt.gml
32.59868496656418,1333.8264029175043,1366.4250878840685,true,20,320,res_dt.gml
