solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00021750479936599731,0.029665518552064896,true,3,-1,2,1,res_dt.gml
0.0002902224659919739,0.023494143038988113,true,5,-1,4,1,res_dt.gml
0.0006110146641731262,0.0475756898522377,true,6,-1,6,1,res_dt.gml
0.0018572285771369934,0.06965408101677895,true,125,-1,8,1,res_dt.gml
0.003222048282623291,0.09298861026763916,true,435,-1,10,1,res_dt.gml
0.036444082856178284,0.13195962831377983,true,1187,-1,12,1,res_dt.gml
0.03087974339723587,0.1273910515010357,true,2636,-1,14,1,res_dt.gml
0.3777472488582134,0.6378319598734379,true,851,-1,16,1,res_dt.gml
0.8634627908468246,1.5540216378867626,true,1048,-1,18,1,res_dt.gml
3.98930062353611,5.570247866213322,true,15210,-1,20,1,res_dt.gml
1.8280668258666992,5.824390932917595,true,2214,-1,22,1,res_dt.gml
2.084540244191885,5.242263078689575,true,5359,-1,24,1,res_dt.gml
2.8069773577153683,7.075040079653263,true,14667,-1,26,1,res_dt.gml
4.268896955996752,10.132920756936073,true,26713,-1,28,1,res_dt.gml
8.157664865255356,15.25324035435915,true,33628,-1,30,1,res_dt.gml
24.583048086613417,29.23151145130396,true,81330,-1,32,1,res_dt.gml
124.6096778921783,132.2332486435771,true,281661,-1,34,1,res_dt.gml
204.79156060889363,213.51572083309293,true,245619,-1,36,1,res_dt.gml
