solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0001896582543849945,0.027795866131782532,true,3,-1,2,2,res_dt.gml
0.0004752315580844879,0.04785803705453873,true,3,-1,4,2,res_dt.gml
0.0006349235773086548,0.047192495316267014,true,5,-1,6,2,res_dt.gml
0.0016946308314800262,0.0727093406021595,true,169,-1,8,2,res_dt.gml
0.0025014393031597137,0.07263078168034554,true,607,-1,10,2,res_dt.gml
0.01562793180346489,0.10327455028891563,true,45,-1,12,2,res_dt.gml
0.030361652374267578,0.12416201457381248,true,110,-1,14,2,res_dt.gml
0.06573878228664398,0.16818127036094666,true,119,-1,16,2,res_dt.gml
0.06651663035154343,0.2249322272837162,true,120,-1,18,2,res_dt.gml
0.09994698315858841,0.4147671237587929,true,234,-1,20,2,res_dt.gml
0.16880635172128677,0.5204805061221123,true,183,-1,22,2,res_dt.gml
0.09879352152347565,0.2781689539551735,true,418,-1,24,2,res_dt.gml
0.1723669469356537,0.36064883321523666,true,436,-1,26,2,res_dt.gml
1.100235477089882,1.546681821346283,true,2322,-1,28,2,res_dt.gml
1.8764392137527466,2.413903720676899,true,4514,-1,30,2,res_dt.gml
1.964114934206009,2.4854653254151344,true,5412,-1,32,2,res_dt.gml
1.772307500243187,2.4488416835665703,true,3371,-1,34,2,res_dt.gml
4.172504365444183,4.8723882138729095,true,8665,-1,36,2,res_dt.gml
19.08726853877306,24.7048037648201,true,16470,-1,38,2,res_dt.gml
9.075991190969944,14.295964159071445,true,22831,-1,40,2,res_dt.gml
43.93270452320576,53.13940418511629,true,24062,-1,42,2,res_dt.gml
18.811265662312508,25.879885219037533,true,68684,-1,44,2,res_dt.gml
