solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0031891465187072754,0.023866117000579834,true,-1,-1,5,2,res_kanto11.gml
0.10010802000761032,0.12428652495145798,true,-1,-1,10,2,res_kanto11.gml
0.2977462634444237,0.32398679852485657,true,-1,-1,15,2,res_kanto11.gml
0.9224103465676308,0.957744337618351,true,-1,-1,20,2,res_kanto11.gml
1.4662058055400848,1.5039202570915222,true,-1,-1,25,2,res_kanto11.gml
3.250915139913559,3.301421508193016,true,-1,-1,30,2,res_kanto11.gml
6.774295821785927,6.8739563673734665,true,-1,-1,35,2,res_kanto11.gml
9.878264270722866,10.012323141098022,true,-1,-1,40,2,res_kanto11.gml
14.929925955832005,15.014946445822716,true,-1,-1,45,2,res_kanto11.gml
20.347542323172092,20.421262577176094,true,-1,-1,50,2,res_kanto11.gml
30.88726745545864,30.97860087454319,true,-1,-1,55,2,res_kanto11.gml
38.82477775961161,38.902932435274124,true,-1,-1,60,2,res_kanto11.gml
74.9995593726635,75.10699649900198,true,-1,-1,65,2,res_kanto11.gml
89.53469028323889,89.65715743601322,true,-1,-1,70,2,res_kanto11.gml
250.25396551936865,250.3725180402398,true,-1,-1,75,2,res_kanto11.gml
395.8502019047737,395.9950099736452,true,-1,-1,80,2,res_kanto11.gml
599.0842788666487,599.2378457412124,true,-1,-1,85,2,res_kanto11.gml
964.9123382791877,965.1060213595629,true,-1,-1,90,2,res_kanto11.gml
1475.5957343876362,1475.7656866237521,true,-1,-1,95,2,res_kanto11.gml
1453.913565479219,1454.1202077791095,true,-1,-1,100,2,res_kanto11.gml
