solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00018478929996490479,0.018770888447761536,true,3,-1,2,5,res_dt.gml
0.0002671778202056885,0.02104182541370392,true,5,-1,4,5,res_dt.gml
0.0004725232720375061,0.05411422997713089,true,3,-1,6,5,res_dt.gml
0.0006384328007698059,0.05774030089378357,true,4,-1,8,5,res_dt.gml
0.0010506808757781982,0.06697935611009598,true,10,-1,10,5,res_dt.gml
0.023099742829799652,0.09662965685129166,true,81,-1,12,5,res_dt.gml
0.04265589639544487,0.1588350459933281,true,1749,-1,14,5,res_dt.gml
0.04658639430999756,0.2095853053033352,true,209,-1,16,5,res_dt.gml
0.07412721589207649,0.25240498036146164,true,410,-1,18,5,res_dt.gml
0.09284225106239319,0.2986645959317684,true,328,-1,20,5,res_dt.gml
0.12251078337430954,0.36888495087623596,true,540,-1,22,5,res_dt.gml
0.2508019395172596,0.5190119966864586,true,1010,-1,24,5,res_dt.gml
1.5700739473104477,2.073908921331167,true,3779,-1,26,5,res_dt.gml
2.5417825430631638,2.9885599687695503,true,3353,-1,28,5,res_dt.gml
16.809862568974495,17.281003333628178,true,37794,-1,30,5,res_dt.gml
5.897958822548389,6.491872616112232,true,6671,-1,32,5,res_dt.gml
12.180947497487068,12.867217224091291,true,48833,-1,34,5,res_dt.gml
58.27658961713314,75.69687756896019,true,95708,-1,36,5,res_dt.gml
572.5379926972091,590.3915071934462,true,1093292,-1,38,5,res_dt.gml
429.93797312676907,445.8759713061154,true,716159,-1,40,5,res_dt.gml
166.3954499103129,183.25848952308297,true,169168,-1,42,5,res_dt.gml
