solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0002642124891281128,0.03347926586866379,true,3,-1,2,6,res_dt.gml
0.0004551634192466736,0.03884153068065643,true,3,-1,4,6,res_dt.gml
0.0011754781007766724,0.057187750935554504,true,62,-1,6,6,res_dt.gml
0.0016971230506896973,0.05979748070240021,true,203,-1,8,6,res_dt.gml
0.0032042041420936584,0.0687699243426323,true,301,-1,10,6,res_dt.gml
0.03726442530751228,0.10907489061355591,true,199,-1,12,6,res_dt.gml
0.0575803741812706,0.1782841831445694,true,157,-1,14,6,res_dt.gml
0.06536264717578888,0.20628846436738968,true,289,-1,16,6,res_dt.gml
0.40445832163095474,0.6470542773604393,true,1069,-1,18,6,res_dt.gml
0.4867579862475395,0.7738441899418831,true,1502,-1,20,6,res_dt.gml
1.3979874476790428,2.821345992386341,true,9948,-1,22,6,res_dt.gml
3.9938480630517006,5.351294718682766,true,12615,-1,24,6,res_dt.gml
3.040164962410927,4.593225061893463,true,3453,-1,26,6,res_dt.gml
6.047366924583912,8.024000391364098,true,12129,-1,28,6,res_dt.gml
3.730137810111046,5.388752795755863,true,11994,-1,30,6,res_dt.gml
19.983571395277977,22.094474457204342,true,33045,-1,32,6,res_dt.gml
25.69791816920042,28.218197658658028,true,17607,-1,34,6,res_dt.gml
21.553757086396217,24.265329778194427,true,9984,-1,36,6,res_dt.gml
27.691697619855404,30.344096302986145,true,57711,-1,38,6,res_dt.gml
163.38405633717775,194.48372376710176,true,298586,-1,40,6,res_dt.gml
197.19540007412434,315.21482445299625,true,81091,-1,42,6,res_dt.gml
596.0386171042919,878.1113685891032,true,787575,-1,44,6,res_dt.gml
