solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0002424195408821106,0.028637170791625977,true,3,-1,2,3,res_dt.gml
0.0002794340252876282,0.030022434890270233,true,5,-1,4,3,res_dt.gml
0.000546187162399292,0.054506316781044006,true,4,-1,6,3,res_dt.gml
0.0007659941911697388,0.05110461264848709,true,6,-1,8,3,res_dt.gml
0.002835869789123535,0.07879315316677094,true,873,-1,10,3,res_dt.gml
0.016186058521270752,0.21326808631420135,true,84,-1,12,3,res_dt.gml
0.029755517840385437,0.10849117487668991,true,86,-1,14,3,res_dt.gml
0.12283541262149811,0.32613565772771835,true,454,-1,16,3,res_dt.gml
0.19983775913715363,0.45014259964227676,true,483,-1,18,3,res_dt.gml
0.2679307237267494,0.516413040459156,true,347,-1,20,3,res_dt.gml
0.5244063064455986,0.8414744362235069,true,1941,-1,22,3,res_dt.gml
0.8244189918041229,1.1197695881128311,true,768,-1,24,3,res_dt.gml
1.3082235455513,2.828600138425827,true,2586,-1,26,3,res_dt.gml
5.868856638669968,9.06617421656847,true,18939,-1,28,3,res_dt.gml
5.848517067730427,9.866931363940239,true,13283,-1,30,3,res_dt.gml
17.276292756199837,22.393255978822708,true,93590,-1,32,3,res_dt.gml
174.18541285395622,183.4959888085723,true,74526,-1,34,3,res_dt.gml
28.025883208960295,34.302632074803114,true,28295,-1,36,3,res_dt.gml
73.52420253679156,78.1826218701899,true,404471,-1,38,3,res_dt.gml
114.01934091374278,121.71085821464658,true,117756,-1,40,3,res_dt.gml
833.0827335119247,922.0636581480503,true,1146101,-1,42,3,res_dt.gml
