solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0001811981201171875,0.01686239242553711,true,3,-1,2,8,res_kanto11.gml
0.0002556145191192627,0.018880575895309448,true,5,-1,4,8,res_kanto11.gml
0.0006968975067138672,0.04962606728076935,true,4,-1,6,8,res_kanto11.gml
0.000791594386100769,0.03796781599521637,true,4,-1,8,8,res_kanto11.gml
0.0011332035064697266,0.0467805489897728,true,5,-1,10,8,res_kanto11.gml
0.0010522082448005676,0.04474470019340515,true,10,-1,12,8,res_kanto11.gml
0.026300527155399323,0.0963243767619133,true,59,-1,14,8,res_kanto11.gml
0.04794088006019592,0.13233482837677002,true,501,-1,16,8,res_kanto11.gml
0.04417332261800766,0.11899543553590775,true,802,-1,18,8,res_kanto11.gml
0.07159209251403809,0.1657460331916809,true,1769,-1,20,8,res_kanto11.gml
0.5621607825160027,0.7919993028044701,true,1346,-1,22,8,res_kanto11.gml
0.5840394273400307,0.8020835258066654,true,1020,-1,24,8,res_kanto11.gml
0.7038332223892212,1.1027771010994911,true,1254,-1,26,8,res_kanto11.gml
2.1702588237822056,3.8461710065603256,true,1575,-1,28,8,res_kanto11.gml
1.5666082948446274,2.8112998232245445,true,1951,-1,30,8,res_kanto11.gml
2.244067594408989,3.9498481526970863,true,4445,-1,32,8,res_kanto11.gml
2.494317553937435,3.9975485280156136,true,4464,-1,34,8,res_kanto11.gml
4.656954064965248,8.850979000329971,true,15163,-1,36,8,res_kanto11.gml
122.42470810934901,138.56071544066072,true,117277,-1,38,8,res_kanto11.gml
37.01719442009926,54.470896661281586,true,81583,-1,40,8,res_kanto11.gml
129.299941085279,161.22568324953318,true,193563,-1,42,8,res_kanto11.gml
551.2965957149863,566.3876178115606,true,490851,-1,44,8,res_kanto11.gml
