solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0002732612192630768,0.027190934866666794,true,3,-1,2,2,res_kanto11.gml
0.00023709237575531006,0.017409082502126694,true,5,-1,4,2,res_kanto11.gml
0.0005905292928218842,0.039851751178503036,true,4,-1,6,2,res_kanto11.gml
0.0013356469571590424,0.10033329203724861,true,125,-1,8,2,res_kanto11.gml
0.002105340361595154,0.06366385892033577,true,455,-1,10,2,res_kanto11.gml
0.02360548824071884,0.09073770418763161,true,88,-1,12,2,res_kanto11.gml
0.027288150042295456,0.0958232432603836,true,155,-1,14,2,res_kanto11.gml
0.040937308222055435,0.18585912883281708,true,145,-1,16,2,res_kanto11.gml
0.09036321192979813,0.245588768273592,true,180,-1,18,2,res_kanto11.gml
0.1919599026441574,0.3394644036889076,true,385,-1,20,2,res_kanto11.gml
0.10902959108352661,0.28592683002352715,true,664,-1,22,2,res_kanto11.gml
0.19685441628098488,0.41438813135027885,true,1029,-1,24,2,res_kanto11.gml
0.3056415393948555,0.5731274038553238,true,450,-1,26,2,res_kanto11.gml
0.2031603641808033,0.5504738315939903,true,1188,-1,28,2,res_kanto11.gml
0.49887320026755333,0.9509743303060532,true,305,-1,30,2,res_kanto11.gml
6.245968256145716,7.004144333302975,true,8501,-1,32,2,res_kanto11.gml
3.6382922008633614,4.6170750968158245,true,3132,-1,34,2,res_kanto11.gml
5.272813994437456,10.62466198951006,true,7480,-1,36,2,res_kanto11.gml
5.84280414506793,12.12301292642951,true,4030,-1,38,2,res_kanto11.gml
79.21899786964059,84.02737135067582,true,17224,-1,40,2,res_kanto11.gml
18.109205599874258,26.243033848702908,true,19532,-1,42,2,res_kanto11.gml
37.74183497950435,65.42414627224207,true,57177,-1,44,2,res_kanto11.gml
