solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00023708119988441467,0.025636833161115646,true,3,-1,2,3,res_kanto11.gml
0.0002785027027130127,0.02063135802745819,true,5,-1,4,3,res_kanto11.gml
0.0011877231299877167,0.04366462677717209,true,14,-1,6,3,res_kanto11.gml
0.0019376538693904877,0.06487240642309189,true,172,-1,8,3,res_kanto11.gml
0.003387242555618286,0.09189145267009735,true,203,-1,10,3,res_kanto11.gml
0.040194787085056305,0.12915964052081108,true,364,-1,12,3,res_kanto11.gml
0.16891340911388397,0.43835435435175896,true,581,-1,14,3,res_kanto11.gml
0.3979063183069229,0.9835454225540161,true,1318,-1,16,3,res_kanto11.gml
0.4064788185060024,1.0819241851568222,true,1437,-1,18,3,res_kanto11.gml
0.43690136075019836,1.2249969579279423,true,1128,-1,20,3,res_kanto11.gml
0.8496506549417973,1.7677122801542282,true,1176,-1,22,3,res_kanto11.gml
1.1073692552745342,2.019522849470377,true,6561,-1,24,3,res_kanto11.gml
1.3404752612113953,3.765816103667021,true,7469,-1,26,3,res_kanto11.gml
3.891113258898258,6.85846384614706,true,19569,-1,28,3,res_kanto11.gml
17.347789589315653,27.6329068467021,true,57416,-1,30,3,res_kanto11.gml
720.9674737676978,731.1262894682586,true,476533,-1,32,3,res_kanto11.gml
197.462011821568,207.75558265671134,true,312660,-1,34,3,res_kanto11.gml
269.26408480480313,282.7410389892757,true,211293,-1,36,3,res_kanto11.gml
53.74382668361068,67.94834344089031,true,81391,-1,38,3,res_kanto11.gml
209.10047775879502,218.10639845952392,true,93554,-1,40,3,res_kanto11.gml
