solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00024447590112686157,0.01998056471347809,true,3,-1,2,10,res_kanto11.gml
0.0002845153212547302,0.021604005247354507,true,5,-1,4,10,res_kanto11.gml
0.0005940049886703491,0.036982662975788116,true,3,-1,6,10,res_kanto11.gml
0.0007412582635879517,0.0377778559923172,true,3,-1,8,10,res_kanto11.gml
0.0007727444171905518,0.03736268728971481,true,12,-1,10,10,res_kanto11.gml
0.023642655462026596,0.08303042128682137,true,46,-1,12,10,res_kanto11.gml
0.05079817771911621,0.14110145345330238,true,1158,-1,14,10,res_kanto11.gml
0.17260084301233292,0.3427762947976589,true,706,-1,16,10,res_kanto11.gml
0.16472354531288147,0.3153390511870384,true,838,-1,18,10,res_kanto11.gml
0.18316678702831268,0.34821297973394394,true,316,-1,20,10,res_kanto11.gml
0.3426499143242836,0.5285501480102539,true,1338,-1,22,10,res_kanto11.gml
0.4984978213906288,1.075117640197277,true,1434,-1,24,10,res_kanto11.gml
0.4811021164059639,1.1442467346787453,true,1309,-1,26,10,res_kanto11.gml
1.1018213257193565,3.013429820537567,true,4747,-1,28,10,res_kanto11.gml
3.9444779604673386,6.437620036303997,true,8629,-1,30,10,res_kanto11.gml
2.8577420338988304,7.631621673703194,true,12904,-1,32,10,res_kanto11.gml
39.46037968620658,56.95271595194936,true,234607,-1,34,10,res_kanto11.gml
161.76879398152232,237.43719497695565,true,56361,-1,36,10,res_kanto11.gml
108.57594431191683,188.01119931787252,true,80747,-1,38,10,res_kanto11.gml
48.00980618596077,70.31624306738377,true,62201,-1,40,10,res_kanto11.gml
854.1663243323565,882.9504009783268,true,168653,-1,42,10,res_kanto11.gml
122.09741005301476,172.70546508580446,true,101216,-1,44,10,res_kanto11.gml
