solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0002332255244255066,0.022083573043346405,true,3,-1,2,10,res_kanto11.gml
0.0005188137292861938,0.039025284349918365,true,6,-1,4,10,res_kanto11.gml
0.0006109550595283508,0.03893047571182251,true,9,-1,6,10,res_kanto11.gml
0.0006851851940155029,0.04192938655614853,true,9,-1,8,10,res_kanto11.gml
0.0030768439173698425,0.07123158127069473,true,682,-1,10,10,res_kanto11.gml
0.025741152465343475,0.11809155344963074,true,490,-1,12,10,res_kanto11.gml
0.10986394435167313,0.29203585535287857,true,272,-1,14,10,res_kanto11.gml
0.15917959064245224,0.30720388144254684,true,691,-1,16,10,res_kanto11.gml
0.173489049077034,0.3919767141342163,true,655,-1,18,10,res_kanto11.gml
0.44756872206926346,1.0145423635840416,true,1332,-1,20,10,res_kanto11.gml
7.3626058250665665,9.37901508808136,true,22843,-1,22,10,res_kanto11.gml
267.10582815110683,270.91844153404236,true,675780,-1,24,10,res_kanto11.gml
224.6297294422984,229.7804851680994,true,492848,-1,26,10,res_kanto11.gml
7.047615811228752,11.98817364871502,true,59001,-1,28,10,res_kanto11.gml
5.661864370107651,10.982731893658638,true,19933,-1,30,10,res_kanto11.gml
3144.829216361046,3158.8710041716695,true,1630809,-1,32,10,res_kanto11.gml
16.73484645038843,21.89026828110218,true,51215,-1,34,10,res_kanto11.gml
