solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0001938268542289734,0.020858049392700195,true,3,-1,2,5,res_kanto11.gml
0.0004988014698028564,0.03954935818910599,true,6,-1,4,5,res_kanto11.gml
0.0006330832839012146,0.037928514182567596,true,9,-1,6,5,res_kanto11.gml
0.0007716268301010132,0.04057144373655319,true,9,-1,8,5,res_kanto11.gml
0.0026823654770851135,0.06336338073015213,true,682,-1,10,5,res_kanto11.gml
0.02954597771167755,0.11982722580432892,true,490,-1,12,5,res_kanto11.gml
0.08876044675707817,0.21225953102111816,true,272,-1,14,5,res_kanto11.gml
0.15496056526899338,0.292241707444191,true,691,-1,16,5,res_kanto11.gml
0.16805394366383553,0.3214906379580498,true,655,-1,18,5,res_kanto11.gml
0.4044857732951641,0.9604765176773071,true,1332,-1,20,5,res_kanto11.gml
6.678936202079058,8.427214253693819,true,22843,-1,22,5,res_kanto11.gml
244.2999371625483,247.74969172105193,true,675780,-1,24,5,res_kanto11.gml
192.2288702055812,196.69513842463493,true,492848,-1,26,5,res_kanto11.gml
7.142260078340769,12.167426384985447,true,59001,-1,28,5,res_kanto11.gml
4.909621175378561,9.61954065039754,true,19933,-1,30,5,res_kanto11.gml
2670.6077688112855,2682.970629695803,true,1630809,-1,32,5,res_kanto11.gml
15.076508142054081,19.948240496218204,true,51215,-1,34,5,res_kanto11.gml
3141.319213978946,3149.169172298163,true,1959790,-1,36,5,res_kanto11.gml
